,timestamp,date,time,sensor,action,event,pattern,activity
269,2008-11-20 02:41:44,2008-11-20,02:41:44,BedRight,BedRight,ON,Other_Activity,None
270,2008-11-20 03:16:25,2008-11-20,03:16:25,BedRight,BedRight,ON,Other_Activity,None
271,2008-11-20 03:16:26,2008-11-20,03:16:26,BedRight,BedRight,ON,Other_Activity,None
272,2008-11-20 03:16:34,2008-11-20,03:16:34,BedRight,BedRight,ON,Other_Activity,None
273,2008-11-20 03:16:37,2008-11-20,03:16:37,BedRight,BedRight,ON,Other_Activity,None
274,2008-11-20 03:18:07,2008-11-20,03:18:07,BedRight,BedRight,ON,Other_Activity,None
275,2008-11-20 03:18:47,2008-11-20,03:18:47,BedRight,BedRight,ON,Other_Activity,None
276,2008-11-20 03:38:22,2008-11-20,03:38:22,BedRight,BedRight,ON,Other_Activity,None
277,2008-11-20 03:49:05,2008-11-20,03:49:05,BedRight,BedRight,ON,Other_Activity,None
278,2008-11-20 05:20:26,2008-11-20,05:20:26,BedRight,BedRight,ON,Other_Activity,None
279,2008-11-20 05:20:27,2008-11-20,05:20:27,BedRight,BedRight,ON,Other_Activity,None
280,2008-11-20 05:20:32,2008-11-20,05:20:32,BedRight,BedRight,ON,Other_Activity,None
281,2008-11-20 05:20:41,2008-11-20,05:20:41,BedRight,BedRight,ON,Other_Activity,None
282,2008-11-20 05:20:52,2008-11-20,05:20:52,BedRight,BedRight,ON,Other_Activity,None
283,2008-11-20 05:21:01,2008-11-20,05:21:01,BedRight,BedRight,ON,Other_Activity,None
284,2008-11-20 05:21:07,2008-11-20,05:21:07,BedRight,BedRight,ON,Other_Activity,None
285,2008-11-20 05:21:23,2008-11-20,05:21:23,BedRight,BedRight,ON,Other_Activity,None
286,2008-11-20 05:21:28,2008-11-20,05:21:28,BedRight,BedRight,ON,Other_Activity,None
287,2008-11-20 05:21:35,2008-11-20,05:21:35,BedRight,BedRight,ON,Other_Activity,None
288,2008-11-20 05:21:39,2008-11-20,05:21:39,BedRight,BedRight,ON,Other_Activity,None
289,2008-11-20 05:21:43,2008-11-20,05:21:43,BedRight,BedRight,ON,Other_Activity,None
290,2008-11-20 05:21:49,2008-11-20,05:21:49,BedRight,BedRight,ON,Other_Activity,None
291,2008-11-20 05:22:12,2008-11-20,05:22:12,BedRight,BedRight,ON,Other_Activity,None
292,2008-11-20 05:22:15,2008-11-20,05:22:15,BedRight,BedRight,ON,Other_Activity,None
293,2008-11-20 05:22:23,2008-11-20,05:22:23,BedRight,BedRight,ON,Other_Activity,None
294,2008-11-20 05:22:27,2008-11-20,05:22:27,BedRight,BedRight,ON,Other_Activity,None
295,2008-11-20 05:22:32,2008-11-20,05:22:32,BedRight,BedRight,ON,Other_Activity,None
296,2008-11-20 05:22:38,2008-11-20,05:22:38,BedRight,BedRight,ON,Other_Activity,None
297,2008-11-20 05:23:08,2008-11-20,05:23:08,BedRight,BedRight,ON,Other_Activity,None
298,2008-11-20 05:23:11,2008-11-20,05:23:11,BedRight,BedRight,ON,Other_Activity,None
299,2008-11-20 05:23:15,2008-11-20,05:23:15,BedRight,BedRight,ON,Other_Activity,None
300,2008-11-20 05:23:17,2008-11-20,05:23:17,BedRight,BedRight,ON,Other_Activity,None
301,2008-11-20 05:23:19,2008-11-20,05:23:19,BedRight,BedRight,ON,Other_Activity,None
302,2008-11-20 05:23:25,2008-11-20,05:23:25,BedRight,BedRight,ON,Other_Activity,None
303,2008-11-20 05:23:28,2008-11-20,05:23:28,BedRight,BedRight,ON,Other_Activity,None
304,2008-11-20 05:23:30,2008-11-20,05:23:30,BedRight,BedRight,ON,Other_Activity,None
305,2008-11-20 05:23:32,2008-11-20,05:23:32,BedRight,BedRight,ON,Other_Activity,None
306,2008-11-20 05:23:35,2008-11-20,05:23:35,BedRight,BedRight,ON,Other_Activity,None
307,2008-11-20 05:31:30,2008-11-20,05:31:30,BedRight,BedRight,ON,Other_Activity,None
308,2008-11-20 05:31:34,2008-11-20,05:31:34,BedRight,BedRight,ON,Other_Activity,None
309,2008-11-20 05:45:45,2008-11-20,05:45:45,BedRight,BedRight,ON,Other_Activity,None
310,2008-11-20 05:45:48,2008-11-20,05:45:48,BedRight,BedRight,ON,Other_Activity,None
311,2008-11-20 06:25:57,2008-11-20,06:25:57,BedRight,BedRight,ON,Other_Activity,None
312,2008-11-20 06:28:05,2008-11-20,06:28:05,BedRight,BedRight,ON,Other_Activity,None
313,2008-11-20 06:29:42,2008-11-20,06:29:42,BedRight,BedRight,ON,Other_Activity,None
314,2008-11-20 06:29:50,2008-11-20,06:29:50,BedRight,BedRight,ON,Other_Activity,None
315,2008-11-20 06:30:08,2008-11-20,06:30:08,BedRight,BedRight,ON,Other_Activity,None
316,2008-11-20 06:30:25,2008-11-20,06:30:25,BedRight,BedRight,ON,Other_Activity,None
317,2008-11-20 06:30:37,2008-11-20,06:30:37,BedRight,BedRight,ON,Other_Activity,None
318,2008-11-20 06:30:53,2008-11-20,06:30:53,BedRight,BedRight,ON,Other_Activity,None
319,2008-11-20 06:30:56,2008-11-20,06:30:56,BedRight,BedRight,ON,Other_Activity,None
320,2008-11-20 06:31:48,2008-11-20,06:31:48,BedRight,BedRight,ON,Other_Activity,None
321,2008-11-20 06:47:14,2008-11-20,06:47:14,BedRight,BedRight,ON,Other_Activity,None
322,2008-11-20 06:48:34,2008-11-20,06:48:34,BedRight,BedRight,ON,Other_Activity,None
323,2008-11-20 06:49:35,2008-11-20,06:49:35,BedRight,BedRight,ON,Other_Activity,None
324,2008-11-20 06:49:51,2008-11-20,06:49:51,BedRight,BedRight,ON,Other_Activity,None
325,2008-11-20 06:50:07,2008-11-20,06:50:07,BedRight,BedRight,ON,Other_Activity,None
326,2008-11-20 06:50:19,2008-11-20,06:50:19,BedRight,BedRight,ON,Other_Activity,None
327,2008-11-20 06:51:11,2008-11-20,06:51:11,BedRight,BedRight,ON,Other_Activity,None
328,2008-11-20 06:51:16,2008-11-20,06:51:16,BedRight,BedRight,ON,Other_Activity,None
329,2008-11-20 06:51:29,2008-11-20,06:51:29,BedRight,BedRight,ON,Other_Activity,None
330,2008-11-20 06:51:48,2008-11-20,06:51:48,BedRight,BedRight,ON,Other_Activity,None
331,2008-11-20 06:52:07,2008-11-20,06:52:07,BedRight,BedRight,ON,Other_Activity,None
332,2008-11-20 06:52:35,2008-11-20,06:52:35,BedRight,BedRight,ON,Other_Activity,None
333,2008-11-20 06:52:43,2008-11-20,06:52:43,BedRight,BedRight,ON,Other_Activity,None
334,2008-11-20 06:52:46,2008-11-20,06:52:46,BedRight,BedRight,ON,Other_Activity,None
335,2008-11-20 06:52:49,2008-11-20,06:52:49,BedRight,BedRight,ON,Other_Activity,None
336,2008-11-20 06:52:52,2008-11-20,06:52:52,BedRight,BedRight,ON,Other_Activity,None
337,2008-11-20 06:52:54,2008-11-20,06:52:54,BedRight,BedRight,ON,Other_Activity,None
338,2008-11-20 06:53:01,2008-11-20,06:53:01,BedRight,BedRight,ON,Other_Activity,None
339,2008-11-20 06:53:04,2008-11-20,06:53:04,BedRight,BedRight,ON,Other_Activity,None
340,2008-11-20 06:53:11,2008-11-20,06:53:11,BedRight,BedRight,ON,Other_Activity,None
341,2008-11-20 06:53:22,2008-11-20,06:53:22,BedRight,BedRight,ON,Other_Activity,None
342,2008-11-20 06:55:28,2008-11-20,06:55:28,BedRight,BedRight,ON,Other_Activity,None
343,2008-11-20 06:55:46,2008-11-20,06:55:46,BedRight,BedRight,ON,Other_Activity,None
344,2008-11-20 06:56:04,2008-11-20,06:56:04,BedRight,BedRight,ON,Other_Activity,None
345,2008-11-20 06:56:42,2008-11-20,06:56:42,BedRight,BedRight,ON,Other_Activity,None
346,2008-11-20 06:56:45,2008-11-20,06:56:45,BedRight,BedRight,ON,Other_Activity,None
347,2008-11-20 06:56:47,2008-11-20,06:56:47,BedRight,BedRight,ON,Other_Activity,None
348,2008-11-20 06:56:50,2008-11-20,06:56:50,BedRight,BedRight,ON,Other_Activity,None
349,2008-11-20 06:59:54,2008-11-20,06:59:54,BedRight,BedRight,ON,Other_Activity,None
350,2008-11-20 07:00:01,2008-11-20,07:00:01,BedRight,BedRight,ON,Other_Activity,None
351,2008-11-20 07:00:09,2008-11-20,07:00:09,BedRight,BedRight,ON,Other_Activity,None
352,2008-11-20 07:00:12,2008-11-20,07:00:12,BedRight,BedRight,ON,Other_Activity,None
353,2008-11-20 07:00:18,2008-11-20,07:00:18,BedRight,BedRight,ON,Other_Activity,None
354,2008-11-20 07:00:59,2008-11-20,07:00:59,BedRight,BedRight,ON,Other_Activity,None
355,2008-11-20 07:01:08,2008-11-20,07:01:08,BedRight,BedRight,ON,Other_Activity,None
356,2008-11-20 07:01:11,2008-11-20,07:01:11,BedRight,BedRight,ON,Other_Activity,None
357,2008-11-20 07:01:24,2008-11-20,07:01:24,BedRight,BedRight,ON,Other_Activity,None
358,2008-11-20 07:01:31,2008-11-20,07:01:31,BedRight,BedRight,ON,Other_Activity,None
359,2008-11-20 07:01:39,2008-11-20,07:01:39,BedRight,BedRight,ON,Other_Activity,None
360,2008-11-20 07:01:47,2008-11-20,07:01:47,BedRight,BedRight,ON,Other_Activity,None
361,2008-11-20 07:01:51,2008-11-20,07:01:51,BedRight,BedRight,ON,Other_Activity,None
362,2008-11-20 07:02:02,2008-11-20,07:02:02,BedRight,BedRight,ON,Other_Activity,None
363,2008-11-20 07:02:08,2008-11-20,07:02:08,BedRight,BedRight,ON,Other_Activity,None
364,2008-11-20 07:02:20,2008-11-20,07:02:20,BedRight,BedRight,ON,Other_Activity,None
365,2008-11-20 07:02:39,2008-11-20,07:02:39,BedRight,BedRight,ON,Other_Activity,None
366,2008-11-20 07:02:52,2008-11-20,07:02:52,BedRight,BedRight,ON,Other_Activity,None
367,2008-11-20 07:06:33,2008-11-20,07:06:33,BedRight,BedRight,ON,Other_Activity,None
368,2008-11-20 07:09:12,2008-11-20,07:09:12,BedRight,BedRight,ON,Other_Activity,None
369,2008-11-20 07:12:45,2008-11-20,07:12:45,BedRight,BedRight,ON,Other_Activity,None
370,2008-11-20 07:17:31,2008-11-20,07:17:31,BedRight,BedRight,ON,Other_Activity,None
371,2008-11-20 07:17:33,2008-11-20,07:17:33,BedRight,BedRight,ON,Other_Activity,None
372,2008-11-20 07:17:35,2008-11-20,07:17:35,BedRight,BedRight,ON,Other_Activity,None
373,2008-11-20 07:17:38,2008-11-20,07:17:38,BedRight,BedRight,ON,Other_Activity,None
374,2008-11-20 07:17:40,2008-11-20,07:17:40,BedRight,BedRight,ON,Other_Activity,None
375,2008-11-20 07:17:42,2008-11-20,07:17:42,BedRight,BedRight,ON,Other_Activity,None
376,2008-11-20 07:17:45,2008-11-20,07:17:45,BedRight,BedRight,ON,Other_Activity,None
377,2008-11-20 07:17:53,2008-11-20,07:17:53,BedRight,BedRight,ON,Other_Activity,None
378,2008-11-20 07:17:56,2008-11-20,07:17:56,BedRight,BedRight,ON,Other_Activity,None
379,2008-11-20 07:17:58,2008-11-20,07:17:58,BedRight,BedRight,ON,Other_Activity,None
380,2008-11-20 07:18:15,2008-11-20,07:18:15,BedRight,BedRight,ON,Other_Activity,None
381,2008-11-20 07:18:23,2008-11-20,07:18:23,BedRight,BedRight,ON,Other_Activity,None
382,2008-11-20 07:18:30,2008-11-20,07:18:30,BedRight,BedRight,ON,Other_Activity,None
383,2008-11-20 07:18:32,2008-11-20,07:18:32,BedRight,BedRight,ON,Other_Activity,None
384,2008-11-20 07:18:34,2008-11-20,07:18:34,BedRight,BedRight,ON,Other_Activity,None
385,2008-11-20 07:18:37,2008-11-20,07:18:37,BedRight,BedRight,ON,Other_Activity,None
386,2008-11-20 07:18:42,2008-11-20,07:18:42,BedRight,BedRight,ON,Other_Activity,None
387,2008-11-20 07:18:45,2008-11-20,07:18:45,BedRight,BedRight,ON,Other_Activity,None
388,2008-11-20 07:18:48,2008-11-20,07:18:48,BedRight,BedRight,ON,Other_Activity,None
389,2008-11-20 07:18:52,2008-11-20,07:18:52,BedRight,BedRight,ON,Other_Activity,None
390,2008-11-20 07:18:54,2008-11-20,07:18:54,BedRight,BedRight,ON,Other_Activity,None
391,2008-11-20 07:18:59,2008-11-20,07:18:59,BedRight,BedRight,ON,Other_Activity,None
392,2008-11-20 07:19:02,2008-11-20,07:19:02,BedRight,BedRight,ON,Other_Activity,None
393,2008-11-20 07:19:05,2008-11-20,07:19:05,BedRight,BedRight,ON,Other_Activity,None
394,2008-11-20 07:19:07,2008-11-20,07:19:07,BedRight,BedRight,ON,Other_Activity,None
395,2008-11-20 07:19:11,2008-11-20,07:19:11,BedRight,BedRight,ON,Other_Activity,None
396,2008-11-20 07:19:13,2008-11-20,07:19:13,BedRight,BedRight,ON,Other_Activity,None
397,2008-11-20 07:19:15,2008-11-20,07:19:15,BedRight,BedRight,ON,Other_Activity,None
398,2008-11-20 07:19:20,2008-11-20,07:19:20,BedRight,BedRight,ON,Other_Activity,None
399,2008-11-20 07:19:24,2008-11-20,07:19:24,BedRight,BedRight,ON,Other_Activity,None
400,2008-11-20 07:19:26,2008-11-20,07:19:26,BedRight,BedRight,ON,Other_Activity,None
401,2008-11-20 07:19:29,2008-11-20,07:19:29,BedRight,BedRight,ON,Other_Activity,None
402,2008-11-20 07:19:37,2008-11-20,07:19:37,BedRight,BedRight,ON,Other_Activity,None
403,2008-11-20 07:19:44,2008-11-20,07:19:44,BedRight,BedRight,ON,Other_Activity,None
404,2008-11-20 07:19:48,2008-11-20,07:19:48,BedRight,BedRight,ON,Other_Activity,None
405,2008-11-20 07:20:05,2008-11-20,07:20:05,BedRight,BedRight,ON,Other_Activity,None
406,2008-11-20 07:20:14,2008-11-20,07:20:14,BedRight,BedRight,ON,Other_Activity,None
407,2008-11-20 07:21:56,2008-11-20,07:21:56,BedRight,BedRight,ON,Other_Activity,None
408,2008-11-20 07:21:59,2008-11-20,07:21:59,BedRight,BedRight,ON,Other_Activity,None
409,2008-11-20 07:22:17,2008-11-20,07:22:17,BedRight,BedRight,ON,Other_Activity,None
410,2008-11-20 07:22:41,2008-11-20,07:22:41,BedRight,BedRight,ON,Other_Activity,None
411,2008-11-20 07:22:43,2008-11-20,07:22:43,BedRight,BedRight,ON,Other_Activity,None
412,2008-11-20 07:22:46,2008-11-20,07:22:46,BedRight,BedRight,ON,Other_Activity,None
413,2008-11-20 07:22:57,2008-11-20,07:22:57,BedRight,BedRight,ON,Other_Activity,None
414,2008-11-20 07:23:00,2008-11-20,07:23:00,BedRight,BedRight,ON,Other_Activity,None
415,2008-11-20 07:23:02,2008-11-20,07:23:02,BedRight,BedRight,ON,Other_Activity,None
416,2008-11-20 07:23:03,2008-11-20,07:23:03,BedRight,BedRight,ON,Other_Activity,None
417,2008-11-20 07:23:08,2008-11-20,07:23:08,BedRight,BedRight,ON,Other_Activity,None
418,2008-11-20 07:23:12,2008-11-20,07:23:12,BedRight,BedRight,ON,Other_Activity,None
419,2008-11-20 07:23:15,2008-11-20,07:23:15,BedRight,BedRight,ON,Other_Activity,None
420,2008-11-20 07:23:17,2008-11-20,07:23:17,BedRight,BedRight,ON,Other_Activity,None
421,2008-11-20 07:23:19,2008-11-20,07:23:19,BedRight,BedRight,ON,Other_Activity,None
422,2008-11-20 07:23:21,2008-11-20,07:23:21,BedRight,BedRight,ON,Other_Activity,None
423,2008-11-20 07:23:29,2008-11-20,07:23:29,BedRight,BedRight,ON,Other_Activity,None
424,2008-11-20 07:23:31,2008-11-20,07:23:31,BedRight,BedRight,ON,Other_Activity,None
425,2008-11-20 07:23:38,2008-11-20,07:23:38,BedRight,BedRight,ON,Other_Activity,None
426,2008-11-20 07:23:46,2008-11-20,07:23:46,BedRight,BedRight,ON,Other_Activity,None
427,2008-11-20 07:23:53,2008-11-20,07:23:53,BedRight,BedRight,ON,Other_Activity,None
428,2008-11-20 07:24:04,2008-11-20,07:24:04,BedRight,BedRight,ON,Other_Activity,None
429,2008-11-20 07:24:07,2008-11-20,07:24:07,BedRight,BedRight,ON,Other_Activity,None
430,2008-11-20 07:24:12,2008-11-20,07:24:12,BedRight,BedRight,ON,Other_Activity,None
431,2008-11-20 07:24:18,2008-11-20,07:24:18,BedRight,BedRight,ON,Other_Activity,None
432,2008-11-20 07:24:22,2008-11-20,07:24:22,BedRight,BedRight,ON,Other_Activity,None
433,2008-11-20 07:24:30,2008-11-20,07:24:30,BedRight,BedRight,ON,Other_Activity,None
434,2008-11-20 07:24:41,2008-11-20,07:24:41,BedRight,BedRight,ON,Other_Activity,None
435,2008-11-20 07:25:08,2008-11-20,07:25:08,BedRight,BedRight,ON,Other_Activity,None
436,2008-11-20 07:25:10,2008-11-20,07:25:10,BedRight,BedRight,ON,Other_Activity,None
437,2008-11-20 07:25:20,2008-11-20,07:25:20,BedRight,BedRight,ON,Other_Activity,None
438,2008-11-20 07:25:25,2008-11-20,07:25:25,BedRight,BedRight,ON,Other_Activity,None
439,2008-11-20 07:25:59,2008-11-20,07:25:59,BedRight,BedRight,ON,Other_Activity,None
440,2008-11-20 07:26:01,2008-11-20,07:26:01,BedRight,BedRight,ON,Other_Activity,None
441,2008-11-20 07:26:03,2008-11-20,07:26:03,BedRight,BedRight,ON,Other_Activity,None
442,2008-11-20 07:26:05,2008-11-20,07:26:05,BedRight,BedRight,ON,Other_Activity,None
443,2008-11-20 07:26:07,2008-11-20,07:26:07,BedRight,BedRight,ON,Other_Activity,None
444,2008-11-20 07:26:10,2008-11-20,07:26:10,BedRight,BedRight,ON,Other_Activity,None
445,2008-11-20 07:26:13,2008-11-20,07:26:13,BedRight,BedRight,ON,Other_Activity,None
446,2008-11-20 07:26:17,2008-11-20,07:26:17,BedRight,BedRight,ON,Other_Activity,None
447,2008-11-20 07:26:23,2008-11-20,07:26:23,BedRight,BedRight,ON,Other_Activity,None
448,2008-11-20 07:26:25,2008-11-20,07:26:25,BedRight,BedRight,ON,Other_Activity,None
449,2008-11-20 07:26:28,2008-11-20,07:26:28,BedRight,BedRight,ON,Other_Activity,None
450,2008-11-20 07:26:50,2008-11-20,07:26:50,BedRight,BedRight,ON,Other_Activity,None
451,2008-11-20 07:26:52,2008-11-20,07:26:52,BedRight,BedRight,ON,Other_Activity,None
452,2008-11-20 07:26:56,2008-11-20,07:26:56,BedRight,BedRight,ON,Other_Activity,None
453,2008-11-20 07:27:00,2008-11-20,07:27:00,BedRight,BedRight,ON,Other_Activity,None
454,2008-11-20 07:27:03,2008-11-20,07:27:03,BedRight,BedRight,ON,Other_Activity,None
455,2008-11-20 07:27:06,2008-11-20,07:27:06,BedRight,BedRight,ON,Other_Activity,None
456,2008-11-20 07:27:08,2008-11-20,07:27:08,BedRight,BedRight,ON,Other_Activity,None
457,2008-11-20 07:27:13,2008-11-20,07:27:13,BedRight,BedRight,ON,Other_Activity,None
458,2008-11-20 07:27:18,2008-11-20,07:27:18,BedRight,BedRight,ON,Other_Activity,None
459,2008-11-20 07:27:50,2008-11-20,07:27:50,BedRight,BedRight,ON,Other_Activity,None
460,2008-11-20 07:28:15,2008-11-20,07:28:15,BedRight,BedRight,ON,Other_Activity,None
461,2008-11-20 07:28:21,2008-11-20,07:28:21,BedRight,BedRight,ON,Other_Activity,None
462,2008-11-20 07:30:35,2008-11-20,07:30:35,BedRight,BedRight,ON,Other_Activity,None
463,2008-11-20 07:31:06,2008-11-20,07:31:06,BedRight,BedRight,ON,Other_Activity,None
464,2008-11-20 07:31:38,2008-11-20,07:31:38,BedRight,BedRight,ON,Other_Activity,None
465,2008-11-20 07:31:55,2008-11-20,07:31:55,BedRight,BedRight,ON,Other_Activity,None
466,2008-11-20 07:32:04,2008-11-20,07:32:04,BedRight,BedRight,ON,Other_Activity,None
467,2008-11-20 07:32:08,2008-11-20,07:32:08,BedRight,BedRight,ON,Other_Activity,None
468,2008-11-20 07:32:10,2008-11-20,07:32:10,BedRight,BedRight,ON,Other_Activity,None
469,2008-11-20 07:32:31,2008-11-20,07:32:31,BedRight,BedRight,ON,Other_Activity,None
470,2008-11-20 07:33:55,2008-11-20,07:33:55,BedRight,BedRight,ON,Other_Activity,None
471,2008-11-20 07:33:59,2008-11-20,07:33:59,BedRight,BedRight,ON,Other_Activity,None
472,2008-11-20 07:34:32,2008-11-20,07:34:32,BedRight,BedRight,ON,Other_Activity,None
473,2008-11-20 07:34:35,2008-11-20,07:34:35,BedRight,BedRight,ON,Other_Activity,None
474,2008-11-20 07:35:26,2008-11-20,07:35:26,BedRight,BedRight,ON,Other_Activity,None
475,2008-11-20 07:35:57,2008-11-20,07:35:57,BedRight,BedRight,ON,Other_Activity,None
476,2008-11-20 07:36:41,2008-11-20,07:36:41,BedRight,BedRight,ON,Other_Activity,None
477,2008-11-20 07:37:38,2008-11-20,07:37:38,BedRight,BedRight,ON,Other_Activity,None
478,2008-11-20 07:37:39,2008-11-20,07:37:39,BedRight,BedRight,ON,Other_Activity,None
479,2008-11-20 07:37:42,2008-11-20,07:37:42,BedRight,BedRight,ON,Other_Activity,None
480,2008-11-20 07:37:45,2008-11-20,07:37:45,BedRight,BedRight,ON,Other_Activity,None
481,2008-11-20 07:37:49,2008-11-20,07:37:49,BedRight,BedRight,ON,Other_Activity,None
482,2008-11-20 07:37:58,2008-11-20,07:37:58,BedRight,BedRight,ON,Other_Activity,None
483,2008-11-20 07:38:04,2008-11-20,07:38:04,BedRight,BedRight,ON,Other_Activity,None
484,2008-11-20 07:38:43,2008-11-20,07:38:43,BedRight,BedRight,ON,Other_Activity,None
485,2008-11-20 07:40:18,2008-11-20,07:40:18,BedRight,BedRight,ON,Other_Activity,None
486,2008-11-20 07:43:42,2008-11-20,07:43:42,BedRight,BedRight,ON,Other_Activity,None
487,2008-11-20 07:44:57,2008-11-20,07:44:57,BedRight,BedRight,ON,Other_Activity,None
488,2008-11-20 07:45:03,2008-11-20,07:45:03,BedRight,BedRight,ON,Other_Activity,None
489,2008-11-20 07:45:52,2008-11-20,07:45:52,BedRight,BedRight,ON,Other_Activity,None
490,2008-11-20 07:46:04,2008-11-20,07:46:04,BedRight,BedRight,ON,Other_Activity,None
491,2008-11-20 07:46:23,2008-11-20,07:46:23,BedRight,BedRight,ON,Other_Activity,None
492,2008-11-20 07:46:25,2008-11-20,07:46:25,BedRight,BedRight,ON,Other_Activity,None
493,2008-11-20 07:46:54,2008-11-20,07:46:54,BedRight,BedRight,ON,Other_Activity,None
494,2008-11-20 07:47:15,2008-11-20,07:47:15,BedRight,BedRight,ON,Other_Activity,None
495,2008-11-20 07:47:32,2008-11-20,07:47:32,BedRight,BedRight,ON,Other_Activity,None
496,2008-11-20 07:47:34,2008-11-20,07:47:34,BedRight,BedRight,ON,Other_Activity,None
497,2008-11-20 07:47:37,2008-11-20,07:47:37,BedRight,BedRight,ON,Other_Activity,None
498,2008-11-20 07:47:42,2008-11-20,07:47:42,BedRight,BedRight,ON,Other_Activity,None
499,2008-11-20 07:47:50,2008-11-20,07:47:50,BedRight,BedRight,ON,Other_Activity,None
500,2008-11-20 07:48:03,2008-11-20,07:48:03,BedRight,BedRight,ON,Other_Activity,None
501,2008-11-20 07:48:08,2008-11-20,07:48:08,BedRight,BedRight,ON,Other_Activity,None
502,2008-11-20 07:48:10,2008-11-20,07:48:10,BedRight,BedRight,ON,Other_Activity,None
503,2008-11-20 07:48:14,2008-11-20,07:48:14,BedRight,BedRight,ON,Other_Activity,None
504,2008-11-20 07:48:16,2008-11-20,07:48:16,BedRight,BedRight,ON,Other_Activity,None
505,2008-11-20 07:48:18,2008-11-20,07:48:18,BedRight,BedRight,ON,Other_Activity,None
506,2008-11-20 07:48:20,2008-11-20,07:48:20,BedRight,BedRight,ON,Other_Activity,None
507,2008-11-20 07:48:21,2008-11-20,07:48:21,BedRight,BedRight,ON,Other_Activity,None
508,2008-11-20 07:48:29,2008-11-20,07:48:29,BedRight,BedRight,ON,Other_Activity,None
509,2008-11-20 07:49:16,2008-11-20,07:49:16,BedRight,BedRight,ON,Other_Activity,None
510,2008-11-20 07:49:28,2008-11-20,07:49:28,BedRight,BedRight,ON,Other_Activity,None
511,2008-11-20 07:49:45,2008-11-20,07:49:45,BedRight,BedRight,ON,Other_Activity,None
512,2008-11-20 07:49:48,2008-11-20,07:49:48,BedRight,BedRight,ON,Other_Activity,None
513,2008-11-20 07:49:50,2008-11-20,07:49:50,BedRight,BedRight,ON,Other_Activity,None
514,2008-11-20 07:49:52,2008-11-20,07:49:52,BedRight,BedRight,ON,Other_Activity,None
515,2008-11-20 07:49:58,2008-11-20,07:49:58,BedRight,BedRight,ON,Other_Activity,None
516,2008-11-20 07:50:22,2008-11-20,07:50:22,BedRight,BedRight,ON,Other_Activity,None
517,2008-11-20 07:50:26,2008-11-20,07:50:26,BedRight,BedRight,ON,Other_Activity,None
518,2008-11-20 07:50:29,2008-11-20,07:50:29,BedRight,BedRight,ON,Other_Activity,None
519,2008-11-20 07:50:33,2008-11-20,07:50:33,BedRight,BedRight,ON,Other_Activity,None
520,2008-11-20 07:51:05,2008-11-20,07:51:05,BedRight,BedRight,ON,Other_Activity,None
521,2008-11-20 07:51:22,2008-11-20,07:51:22,BedRight,BedRight,ON,Other_Activity,None
522,2008-11-20 07:51:27,2008-11-20,07:51:27,BedRight,BedRight,ON,Other_Activity,None
523,2008-11-20 07:55:02,2008-11-20,07:55:02,BedRight,BedRight,ON,Other_Activity,None
524,2008-11-20 07:55:52,2008-11-20,07:55:52,BedRight,BedRight,ON,Other_Activity,None
525,2008-11-20 07:56:10,2008-11-20,07:56:10,BedRight,BedRight,ON,Other_Activity,None
526,2008-11-20 07:58:48,2008-11-20,07:58:48,BedRight,BedRight,ON,Other_Activity,None
527,2008-11-20 08:04:35,2008-11-20,08:04:35,BedRight,BedRight,ON,Other_Activity,None
